:START_ID(Reach),:END_ID(Reach),:Type
170200061802,170200061808,Downstream
170200061803,170200061808,Downstream
170200061804,170200061808,Downstream
170200061805,170200061807,Downstream
170200061806,170200061807,Downstream
170200061807,170200061808,Downstream
170200061808,170200062102,Downstream
170200061901,170200061902,Downstream
170200061902,CLOSED BASIN,Downstream
170200061903,170200061904,Downstream
170200061904,170200061905,Downstream
170200061905,170200062106,Downstream
170200062001,170200062002,Downstream
170200062002,170200062003,Downstream
170200062003,170200062004,Downstream
170200062004,170200062205,Downstream
170200062101,CLOSED BASIN,Downstream
170200062102,170200062106,Downstream
170200062103,170200062104,Downstream
170200062104,170200062106,Downstream
170200062105,170200062106,Downstream
170200140301,170200140304,Downstream
170200140302,170200140304,Downstream
170200140303,170200140304,Downstream
170200140304,170200140305,Downstream
170200140305,170200130806,Downstream
170200150101,CLOSED BASIN,Downstream
170200150102,170200150103,Downstream
170200150103,170200150903,Downstream
170200150201,170200150202,Downstream
170200150202,170200150203,Downstream
170200150203,170200150204,Downstream
170200150204,170200150903,Downstream
170200150301,170200150302,Downstream
170200150302,170200150904,Downstream
170200150401,170200150402,Downstream
170200150402,170200150403,Downstream
170200150403,170200150406,Downstream
170200150404,CLOSED BASIN,Downstream
170200150405,170200150406,Downstream
170200150406,170200150904,Downstream
170200150501,170200150502,Downstream
170200150502,CLOSED BASIN,Downstream
170200150503,170200150506,Downstream
170200150504,170200150506,Downstream
170200150505,CLOSED BASIN,Downstream
170200150506,170200150507,Downstream
170200150507,170200150904,Downstream
170200150601,170200150602,Downstream
170200150602,CLOSED BASIN,Downstream
170200150603,170200150604,Downstream
170200150604,170200150606,Downstream
170200150605,170200150606,Downstream
170200150606,170200150607,Downstream
170200150607,170200150904,Downstream
170200150701,170200150703,Downstream
170200150702,170200150703,Downstream
170200150703,170200150706,Downstream
170200150704,170200150705,Downstream
170200150705,170200150706,Downstream
170200150706,170200150707,Downstream
170200150707,170200150813,Downstream
170200150801,170200150803,Downstream
170200150802,170200150804,Downstream
170200150803,170200150804,Downstream
170200150804,170200150806,Downstream
170103070101,170103070102,Downstream
170103070102,170103070104,Downstream
170103070103,170103070104,Downstream
170103070107,170103070307,Downstream
170200150805,170200150806,Downstream
170200150806,170200150807,Downstream
170200150807,170200150809,Downstream
170200150808,170200150811,Downstream
170200150809,170200150811,Downstream
170200150810,170200150811,Downstream
170200150811,170200150813,Downstream
170200150812,170200150813,Downstream
170200150813,170200150904,Downstream
170200150901,170200150904,Downstream
170200150902,170200150904,Downstream
170200150903,170200150904,Downstream
170200150904,170200151003,Downstream
170200151001,170200151002,Downstream
170200151002,170200151005,Downstream
170200151003,170200151005,Downstream
170200151004,170200151006,Downstream
170200151005,170200151010,Downstream
170200151006,170200151010,Downstream
170200151007,170200151009,Downstream
170200151008,170200151009,Downstream
170200151009,170200151012,Downstream
170200151010,170200151012,Downstream
170200151011,170200151012,Downstream
170200151012,170200160102,Downstream
170200160101,170200160102,Downstream
170200160102,170200160105,Downstream
170200160103,170200160105,Downstream
170200160104,170200160105,Downstream
170200160105,170200160106,Downstream
170200160106,170200160108,Downstream
170200160107,CLOSED BASIN,Downstream
170200160201,170200160204,Downstream
170200160301,170200160303,Downstream
170200160302,170200160303,Downstream
170200160303,170200160304,Downstream
170103070201,170103070202,Downstream
170103070301,170103070303,Downstream
170103070303,170103070307,Downstream
170103070304,170103070305,Downstream
170103070305,170103070307,Downstream
170103070306,170103070307,Downstream
170103070307,170103070401,Downstream
170103070401,170103070402,Downstream
170103070402,170103070404,Downstream
170103070403,170103070404,Downstream
170103070404,170200011901,Downstream
170200020101,170200020102,Downstream
170200020103,170200020104,Downstream
170200020104,170200020303,Downstream
170200020201,170200020203,Downstream
170200020202,170200020203,Downstream
170200020203,170200020205,Downstream
170200020204,170200020205,Downstream
170200020205,170200020307,Downstream
170200020302,170200020303,Downstream
170200020303,170200020307,Downstream
170200020304,170200020307,Downstream
170200020305,170200020306,Downstream
170200020306,170200020307,Downstream
170200020307,170200020405,Downstream
170200020401,170200020405,Downstream
170200020402,170200020405,Downstream
170200020403,170200020405,Downstream
170200020404,170200020405,Downstream
170200020405,170200020407,Downstream
170200020406,170200020407,Downstream
170200020407,170200020803,Downstream
170200020501,170200020507,Downstream
170200020502,170200020507,Downstream
170200020503,170200020507,Downstream
170200020504,170200020506,Downstream
170200020505,170200020506,Downstream
170200020506,170200020507,Downstream
170200020507,170200020613,Downstream
170200020601,170200020602,Downstream
170200020602,170200020603,Downstream
170200020603,170200020604,Downstream
170200020604,170200020605,Downstream
170200020605,170200020613,Downstream
170200020606,170200020607,Downstream
170200020607,170200020613,Downstream
170200020608,170200020613,Downstream
171001060502,171001060503,Downstream
171001060503,171001060504,Downstream
171001060505,171001060600,Downstream
171001060506,171001060600,Downstream
171001060702,171001060800,Downstream
171100050201,171100050203,Downstream
171100050202,171100050203,Downstream
171100050203,171100050303,Downstream
171100050304,171100050305,Downstream
171100050401,171100050405,Downstream
171100050405,171100050603,Downstream
171002010101,171002010102,Downstream
171002010102,171002010103,Downstream
171002010103,171002010200,Downstream
171002020203,171002020205,Downstream
171002020204,171002020205,Downstream
171100050402,171100050404,Downstream
171100050404,171100050405,Downstream
171100050501,171100050502,Downstream
171100050502,171100050505,Downstream
171100050503,171100050504,Downstream
171100050701,171100050702,Downstream
171100050702,171100050703,Downstream
171100050801,171100050802,Downstream
171100050802,171100050804,Downstream
171002020207,171002020303,Downstream
171002020301,171002020302,Downstream
171002020302,171002020303,Downstream
171002020306,171002020307,Downstream
171100060102,171100060106,Downstream
171100060104,171100060105,Downstream
171100060201,171100060202,Downstream
171100060202,171100060205,Downstream
171100060203,171100060205,Downstream
171100060204,171100060205,Downstream
171100090101,171100090104,Downstream
171100090102,171100090104,Downstream
171100090103,171100090104,Downstream
171100090201,171100090202,Downstream
170701060101,170701060104,Downstream
170701060102,170701060104,Downstream
170701060103,170701060104,Downstream
171100100201,171100100202,Downstream
171100100301,171100100302,Downstream
171100120101,171100120103,Downstream
171100130101,171100130102,Downstream
171100130102,171100130104,Downstream
171100130103,171100130104,Downstream
170800060101,170800060500,Downstream
170800060102,170800060500,Downstream
170800060103,170800060500,Downstream
170800060201,170800060205,Downstream
170800060202,170800060205,Downstream
170800060203,170800060205,Downstream
170800060204,170800060205,Downstream
170800060205,170800060500,Downstream
170800060206,170800060207,Downstream
170800060207,170800060500,Downstream
170800060208,170800060500,Downstream
171100140301,171100140307,Downstream
171100140305,171100140306,Downstream
171100140306,171100140307,Downstream
171100140307,171100140401,Downstream
171100150102,171100150104,Downstream
171100150104,171100150105,Downstream
171100150106,171100150110,Downstream
171100150107,171100150109,Downstream
171100150108,171100150109,Downstream
171100150109,171100150110,Downstream
171100150111,171100150112,Downstream
171100150112,171100150205,Downstream
171100160101,171100160102,Downstream
170800060500,171002010200,Downstream
170800040101,170800040102,Downstream
170800040102,170800040104,Downstream
170800040103,170800040104,Downstream
170800040104,170800040202,Downstream
170800040201,170800040202,Downstream
170800040202,170800040206,Downstream
170800040203,170800040206,Downstream
170800040204,170800040206,Downstream
170800040205,170800040206,Downstream
170800040206,170800040503,Downstream
170800040301,170800040304,Downstream
170800040302,170800040304,Downstream
170800040304,170800040307,Downstream
170800040306,170800040307,Downstream
170800040307,170800040309,Downstream
170800040308,170800040309,Downstream
170800040309,170800040403,Downstream
170800040401,170800040402,Downstream
170800040402,170800040403,Downstream
170800040403,170800040408,Downstream
170800040404,170800040408,Downstream
170800040405,170800040408,Downstream
170800040406,170800040408,Downstream
170800040407,170800040408,Downstream
170800040408,170800040508,Downstream
170800040501,170800040503,Downstream
170800040502,170800040503,Downstream
170800040503,170800040504,Downstream
170800040504,170800040506,Downstream
170800040505,170800040506,Downstream
170800040506,170800040508,Downstream
170800040507,170800040508,Downstream
170800040508,170800050201,Downstream
170800050101,170800050103,Downstream
170800050102,170800050104,Downstream
170800050103,170800050104,Downstream
170800050104,170800050106,Downstream
170800050105,170800050106,Downstream
170800050106,170800050206,Downstream
170800050201,170800050203,Downstream
170800050202,170800050203,Downstream
170800050203,170800050204,Downstream
170800050204,170800050206,Downstream
170800050205,170800050206,Downstream
170800050206,170800050301,Downstream
170800050301,170800050306,Downstream
170800050302,170800050304,Downstream
170800050303,170800050304,Downstream
170800050304,170800050306,Downstream
170800050305,170800050306,Downstream
170800050306,170800050904,Downstream
170800050401,170800050402,Downstream
170800050402,170800050403,Downstream
170800050403,170800050404,Downstream
170800050404,170800050505,Downstream
170800050501,170800050503,Downstream
170800050502,170800050503,Downstream
170800050503,170800050504,Downstream
170800050504,170800050505,Downstream
170800050505,170800050702,Downstream
170800050601,170800050602,Downstream
170800050602,170800050603,Downstream
170800050603,170800050604,Downstream
170800050604,170800050605,Downstream
170800050605,170800050702,Downstream
170800050701,170800050702,Downstream
170800050702,170800050904,Downstream
170800050801,170800050802,Downstream
170800050802,170800050804,Downstream
170800050803,170800050804,Downstream
170800050804,170800050906,Downstream
170800050901,170800050902,Downstream
170800050902,170800050904,Downstream
170800050903,170800050904,Downstream
170800050904,170800050906,Downstream
170800050905,170800050906,Downstream
170800050906,170800030900,Downstream
170800060301,170800060303,Downstream
170800060302,170800060304,Downstream
170800060303,170800060304,Downstream
170800060304,170800060500,Downstream
170800060401,170800060500,Downstream
170800060402,170800060500,Downstream
170800060403,170800060500,Downstream
170800030504,170800030505,Downstream
170800030405,170800030406,Downstream
170800030307,170800030900,Downstream
170800030505,170800030900,Downstream
170800030406,170800030407,Downstream
170800030801,170800030900,Downstream
170800030404,170800030900,Downstream
170800030407,170800030900,Downstream
170800030602,170800030900,Downstream
170800030802,170800030900,Downstream
170800030704,170800030900,Downstream
170800020201,170800020205,Downstream
170800030601,170800030602,Downstream
170800030705,170800030900,Downstream
170800020203,170800020204,Downstream
170800030605,170800030900,Downstream
170800030702,170800030704,Downstream
170800020202,170800020205,Downstream
170800030604,170800030900,Downstream
170800030603,170800030900,Downstream
170800030703,170800030705,Downstream
170800030701,170800030702,Downstream
171001030101,171001030103,Downstream
171001030102,171001030103,Downstream
171001030106,171001030107,Downstream
171001030107,171001030111,Downstream
171001030110,171001030111,Downstream
171001030201,171001030202,Downstream
171001030202,171001030205,Downstream
171001030205,171001030206,Downstream
171001030206,171001030402,Downstream
171001030301,171001030302,Downstream
171001060301,171001060302,Downstream
171001060302,171001060306,Downstream
171001060501,171001060502,Downstream
171002010105,171002010200,Downstream
100302050101,100302050102,Downstream
100302050102,100302050104,Downstream
100302010101,100302010102,Downstream
100302010102,100302010106,Downstream
100302010103,100302010104,Downstream
100302010104,100302010106,Downstream
100302010201,100302010202,Downstream
100302010601,100302010602,Downstream
100302010602,100302010603,Downstream
100302010603,100302010604,Downstream
100302020101,100302020104,Downstream
100301040101,100301040103,Downstream
100301040102,100301040103,Downstream
100301040103,100301040107,Downstream
100301040106,100301040107,Downstream
100301040109,100301040110,Downstream
170102100107,170102100401,Downstream
170102100201,170102100203,Downstream
170102100202,170102100203,Downstream
170102100203,170102100204,Downstream
170102100204,170102100308,Downstream
170102100301,170102100304,Downstream
170102100302,170102100304,Downstream
170102100303,170102100304,Downstream
170102100304,170102100306,Downstream
170102100305,170102100306,Downstream
170102100306,170102100308,Downstream
170200021401,170200021402,Downstream
170200021402,170200021404,Downstream
170200021403,170200021404,Downstream
170200021404,170200021406,Downstream
170200021406,170200021409,Downstream
170200021408,170200021409,Downstream
170200021501,170200021502,Downstream
170200021604,170200021605,Downstream
170101011203,170101011208,Downstream
170101011204,170101011208,Downstream
170101011205,170101011208,Downstream
170101011206,170101011208,Downstream
170101011207,170101011208,Downstream
170101011208,170101011211,Downstream
170101011209,170101011211,Downstream
170101011210,170101011211,Downstream
170101011211,170101011505,Downstream
170101011301,170101011305,Downstream
170101011302,170101011305,Downstream
170101011303,170101011304,Downstream
170101011304,170101011305,Downstream
170101011305,170101011505,Downstream
170101011401,170101011402,Downstream
170101011402,170101011403,Downstream
170101011403,170101011505,Downstream
170101011501,170101011505,Downstream
170102100307,170102100308,Downstream
170102100308,170102100401,Downstream
170102100401,170102100403,Downstream
170102100402,170102100403,Downstream
170102100403,170102080205,Downstream
170102100501,170102100502,Downstream
170102100502,170102100503,Downstream
170102100503,170102100505,Downstream
170102100504,170102100506,Downstream
170102100505,170102100506,Downstream
170101011502,170101011505,Downstream
170101011503,170101011505,Downstream
170101011504,170101011505,Downstream
170101011505,170101011707,Downstream
170101011601,170101011603,Downstream
170101011602,170101011603,Downstream
170101011603,170101011605,Downstream
170101011605,170101011707,Downstream
170101011701,170101011707,Downstream
170101011707,170101040203,Downstream
170101020101,170101020104,Downstream
170101020102,170101020103,Downstream
170101020103,170101020105,Downstream
170101020104,170101020105,Downstream
170101020105,170101020108,Downstream
170101020106,170101020107,Downstream
170101020107,170101020108,Downstream
170101020108,170101020402,Downstream
170101020201,170101020202,Downstream
170101020202,170101020402,Downstream
170101020301,170101020302,Downstream
170101020302,170101020305,Downstream
170102100506,170102100508,Downstream
170102100507,170102100508,Downstream
170102100508,170102100509,Downstream
170102100509,170102080205,Downstream
170101020303,170101020305,Downstream
170101020304,170101020306,Downstream
170101020305,170101020306,Downstream
170101020306,170101020406,Downstream
170101020401,170101020402,Downstream
170101020402,170101020405,Downstream
170101020403,170101020405,Downstream
170101020404,170101020405,Downstream
170101020405,170101020406,Downstream
170101020406,170101011211,Downstream
170101030101,170101030102,Downstream
170101030305,170101030306,Downstream
170101030306,170101030405,Downstream
170101030401,170101030405,Downstream
170101030402,170101030405,Downstream
170101030404,170101030405,Downstream
170101030405,170101030502,Downstream
170101030501,170101030502,Downstream
170101030502,170101030505,Downstream
170101030503,170101030504,Downstream
170101030504,170101030505,Downstream
170101030505,170101011707,Downstream
170101040201,170101040203,Downstream
170102110203,170102110205,Downstream
170102110204,170102110205,Downstream
170102110206,170102110207,Downstream
170102110207,170102110302,Downstream
170102110301,170102110302,Downstream
170102110302,170102110307,Downstream
170102110303,170102110307,Downstream
170102110304,170102110307,Downstream
170102110305,170102110307,Downstream
170102110306,170102110307,Downstream
170102110307,170102110308,Downstream
170102110308,170102110401,Downstream
170102110401,170102110402,Downstream
170102110402,170102080501,Downstream
170102120101,170102120102,Downstream
170102120102,170102120104,Downstream
170102120103,170102120104,Downstream
170102120104,170102120106,Downstream
170102120105,170102120106,Downstream
170102120106,170102120406,Downstream
170102120201,170102120202,Downstream
170102120202,170102120203,Downstream
170102120203,170102120204,Downstream
170102120204,170102120406,Downstream
170102120301,170102120305,Downstream
170102120302,170102120303,Downstream
170102120303,170102120305,Downstream
170102060310,170102060311,Downstream
170102060311,170102060312,Downstream
170102060402,170102060412,Downstream
170102060403,170102060412,Downstream
170102060404,170102060405,Downstream
170102060405,170102060406,Downstream
170102060406,170102060412,Downstream
170102120304,170102120305,Downstream
170102120305,170102120605,Downstream
170102120401,170102120406,Downstream
170102120402,170102120406,Downstream
170102120403,170102120406,Downstream
170102120404,170102120406,Downstream
170102120405,170102120406,Downstream
170102120406,170102120407,Downstream
170102120407,170102120408,Downstream
170102120602,170102120604,Downstream
170601090101,170601090102,Downstream
170102060407,170102060412,Downstream
170102060408,170102060412,Downstream
170102060409,170102060412,Downstream
170102060410,170102060412,Downstream
170102060411,170102060412,Downstream
170102060412,170102060509,Downstream
170102060501,170102060502,Downstream
170102060502,170102060509,Downstream
170102060503,170102060509,Downstream
170102060504,170102060507,Downstream
170102060505,170102060507,Downstream
170102060506,170102060507,Downstream
170102120603,170102120604,Downstream
170102120604,170102120605,Downstream
170102120605,170102120606,Downstream
170601080601,170601080602,Downstream
170601090103,170601090104,Downstream
170601090104,170601090106,Downstream
170601090105,170601090106,Downstream
170601090106,170601090108,Downstream
170601090107,170601090108,Downstream
170601090108,170601090110,Downstream
170601090109,170601090110,Downstream
170601090110,170601090205,Downstream
170601090201,170601090203,Downstream
170601090202,170601090203,Downstream
170601090203,170601090205,Downstream
170601090301,170601090302,Downstream
170601090303,170601090304,Downstream
170101010101,170101010102,Downstream
170101010102,170101010103,Downstream
170101010103,170101010104,Downstream
170101010104,170101010107,Downstream
170101010105,170101010106,Downstream
170101010106,170101010107,Downstream
170101010107,170101010306,Downstream
170101010201,170101010202,Downstream
170101010202,170101010205,Downstream
170101010203,170101010205,Downstream
170101010204,170101010205,Downstream
170101010205,170101010306,Downstream
170101010301,170101010302,Downstream
170101010302,170101010306,Downstream
170101010303,170101010306,Downstream
170101010304,170101010306,Downstream
170101010305,170101010306,Downstream
170101010306,170101010307,Downstream
170101010307,170101010407,Downstream
170101010401,170101010407,Downstream
170101010402,170101010407,Downstream
170101010403,170101010405,Downstream
170101010404,170101010405,Downstream
170101010405,170101010407,Downstream
170101010406,170101010407,Downstream
170101010407,170101010601,Downstream
170101010501,170101010504,Downstream
170101010502,170101010503,Downstream
170102060507,170102060509,Downstream
170102060508,170102060509,Downstream
170102060509,170102060607,Downstream
170102060601,170102060602,Downstream
170102060602,170102060607,Downstream
170102060603,170102060604,Downstream
170102060604,170102060605,Downstream
170102060605,170102060607,Downstream
170102120804,170102120805,Downstream
170102120805,170102120806,Downstream
170102120806,170102120807,Downstream
170102130101,170102130102,Downstream
170102130102,170102130105,Downstream
170102130103,170102130105,Downstream
170102130104,170102130105,Downstream
170102130105,170102130205,Downstream
170102130201,170102130205,Downstream
170200021801,170200021806,Downstream
170200021802,170200021806,Downstream
170200021803,170200021804,Downstream
170200021804,170200021806,Downstream
170200021805,170200021806,Downstream
170101010503,170101010504,Downstream
170101010504,170101010508,Downstream
170101010505,170101010506,Downstream
170101010507,170101010508,Downstream
170101010508,170101010509,Downstream
170101010509,170101010602,Downstream
170101010601,170101010602,Downstream
170101010602,170101010606,Downstream
170101010603,170101010606,Downstream
170101030301,170101030304,Downstream
170101030302,170101030303,Downstream
170101030303,170101030304,Downstream
170101040801,170101040803,Downstream
170101040802,170101040803,Downstream
170101040803,170101040807,Downstream
170101040804,170101040805,Downstream
170101040805,170101040807,Downstream
170101040806,170101040807,Downstream
170101040807,170101040905,Downstream
170101040901,170101040902,Downstream
170101040902,170101040903,Downstream
170101040903,170101040905,Downstream
170101040904,170101040905,Downstream
170101040905,170101040906,Downstream
170101040906,170101041108,Downstream
170101041001,170101041002,Downstream
170101041002,170101041004,Downstream
170101041003,170101041004,Downstream
170101041004,170101041005,Downstream
170101041005,170101041108,Downstream
170101041101,170101041108,Downstream
170101041102,170101041103,Downstream
170101041103,170101041104,Downstream
170101041104,170101041108,Downstream
170101041105,170101041106,Downstream
170101041106,170101041108,Downstream
170101041107,170101041108,Downstream
170101041108,170101041711,Downstream
170101041201,170101041203,Downstream
170101041202,170101041203,Downstream
170101041203,170101041711,Downstream
170101041301,170101041303,Downstream
170101041302,170101041303,Downstream
170101041303,170101041304,Downstream
170101041304,170101041711,Downstream
170101041401,170101041402,Downstream
170101041402,170101041411,Downstream
170101041403,170101041411,Downstream
170101041404,170101041405,Downstream
170101041405,170101041409,Downstream
170101041406,170101041409,Downstream
170101041407,170101041409,Downstream
170101041408,170101041409,Downstream
170101041409,170101041410,Downstream
170101041410,170101041411,Downstream
170101041411,170101041609,Downstream
170101041501,170101041505,Downstream
170101041502,170101041503,Downstream
170101041503,170101041504,Downstream
170101041504,170101041505,Downstream
170101041505,170101041506,Downstream
170101041506,170101041609,Downstream
170101041601,170101041609,Downstream
170101041602,170101041609,Downstream
170101041603,170101041609,Downstream
170101041604,170101041609,Downstream
170101041605,170101041609,Downstream
170101041606,170101041607,Downstream
170101041607,170101041609,Downstream
170101041608,170101041609,Downstream
170101041609,170101041711,Downstream
170101041701,170101041711,Downstream
170101041702,170101041703,Downstream
170101041703,170101041711,Downstream
170101041704,170101041711,Downstream
170101041705,170101041711,Downstream
170101041706,170101041711,Downstream
170101041707,170101041711,Downstream
170101041708,170101041711,Downstream
170101041709,170101041710,Downstream
170101041710,170101041711,Downstream
170101041711,170101041810,Downstream
170101041801,170101041810,Downstream
170101041802,170101041810,Downstream
170101041803,170101041810,Downstream
170101041804,170101041810,Downstream
170101041805,170101041810,Downstream
170101041806,170101041810,Downstream
170101041808,170101041810,Downstream
170101041809,170101041810,Downstream
170101041810,170101041904,Downstream
170101041901,170101041904,Downstream
170102060606,170102060607,Downstream
170102060607,170102080201,Downstream
170102070101,170102070102,Downstream
170102070102,170102070107,Downstream
170102070103,170102070107,Downstream
170102070104,170102070107,Downstream
170102070105,170102070106,Downstream
170102070106,170102070107,Downstream
170102070107,170102070202,Downstream
170102070201,170102070202,Downstream
170102070202,170102070206,Downstream
170102070203,170102070206,Downstream
170102070204,170102070206,Downstream
170102130202,170102130205,Downstream
170102130203,170102130205,Downstream
170102130204,170102130205,Downstream
170102130205,170102130406,Downstream
170102130301,170102130303,Downstream
170102130302,170102130303,Downstream
170102130303,170102130305,Downstream
170102130304,170102130305,Downstream
170102130305,170102130406,Downstream
170102130401,170102130402,Downstream
170102130402,170102130404,Downstream
170102130403,170102130404,Downstream
170101041902,170101041904,Downstream
170101041903,170101041904,Downstream
170101041904,170200010904,Downstream
170101050101,170101050105,Downstream
170101050102,170101050105,Downstream
170101050103,170101050105,Downstream
170101050104,170101050105,Downstream
170101050105,170101050304,Downstream
170101050202,170101050205,Downstream
170101050205,170101050308,Downstream
170101050301,170101050304,Downstream
170101050302,170101050304,Downstream
170101050303,170101050304,Downstream
170101050304,170101050306,Downstream
170101050305,170101050306,Downstream
170101050306,170101050308,Downstream
170101050307,170101050308,Downstream
170101050308,170101050401,Downstream
170101050402,170101050403,Downstream
170101060101,170101060102,Downstream
170101060102,170101060104,Downstream
170101060103,170101060104,Downstream
170101060104,170101060107,Downstream
170101060105,170101060106,Downstream
170101060106,170101060107,Downstream
170101060107,170101060403,Downstream
170101060201,170101060202,Downstream
170101060202,170101060204,Downstream
170101060203,170101060204,Downstream
170101060204,170101060207,Downstream
170101060205,170101060207,Downstream
170101060206,170101060207,Downstream
170101060207,170101060303,Downstream
170101060301,170101060302,Downstream
170101060302,170101060303,Downstream
170101060303,170101060605,Downstream
170101060401,170101060403,Downstream
170101060402,170101060403,Downstream
170101060403,170101060407,Downstream
170101060404,170101060407,Downstream
170101060405,170101060407,Downstream
170101060406,170101060407,Downstream
170101060407,170101060605,Downstream
170101060501,170101060502,Downstream
170101060502,170101060503,Downstream
170101060503,170101060508,Downstream
170101060504,170101060505,Downstream
170101060505,170101060508,Downstream
170101060506,170101060507,Downstream
170101060507,170101060508,Downstream
170101060508,170101060510,Downstream
170101060509,170101060510,Downstream
170101060510,170101060605,Downstream
170101060601,170101060602,Downstream
170101060602,170101060605,Downstream
170101060603,170101060604,Downstream
170101060604,170101060605,Downstream
170101060605,170101060802,Downstream
170101060701,170101060705,Downstream
170101060702,170101060705,Downstream
170101060703,170101060705,Downstream
170101060704,170101060705,Downstream
170101060706,170101060708,Downstream
170101060707,170101060708,Downstream
170101060708,170101060711,Downstream
170101060709,170101060710,Downstream
170101060710,170101060711,Downstream
170101060711,170101060809,Downstream
170101060801,170101060802,Downstream
170101060802,170101060803,Downstream
170101060803,170101060805,Downstream
170101060804,170101060805,Downstream
170101060805,170101060808,Downstream
170101060806,170101060808,Downstream
170101060807,170101060808,Downstream
170101060808,170101060809,Downstream
170101060809,170101010601,Downstream
170102060101,170102060102,Downstream
170102060102,170102060103,Downstream
170102060103,170102060104,Downstream
170102060104,170102060106,Downstream
170102070205,170102070206,Downstream
170102070206,170102070207,Downstream
170102070207,170102070302,Downstream
170102070301,170102070302,Downstream
170102070302,170102070305,Downstream
170102070303,170102070305,Downstream
170102070304,170102070305,Downstream
170102070305,170102070307,Downstream
170102070306,170102070307,Downstream
170102070307,170102070405,Downstream
170102070401,170102070402,Downstream
170102070402,170102070405,Downstream
170102070403,170102070405,Downstream
170102130404,170102130406,Downstream
170102130405,170102130406,Downstream
170102130406,170102130407,Downstream
170102130407,170102130512,Downstream
170102130501,170102130503,Downstream
170102130502,170102130503,Downstream
170102130504,170102130510,Downstream
170102130505,170102130510,Downstream
170102060105,170102060106,Downstream
170102060106,170102060206,Downstream
170102060201,170102060206,Downstream
170102060202,170102060206,Downstream
170102060203,170102060205,Downstream
170102060204,170102060205,Downstream
170102060205,170102060206,Downstream
170102060206,170102060306,Downstream
170102060302,170102060303,Downstream
170102060303,170102060306,Downstream
170102060304,170102060305,Downstream
170102060307,170102060308,Downstream
170102160501,170102160502,Downstream
170102160502,170102160504,Downstream
170102160503,170102160504,Downstream
170102160504,170102160608,Downstream
170102160601,170102160606,Downstream
170102160602,170102160606,Downstream
170102160603,170102160606,Downstream
170102160604,170102160606,Downstream
170102160605,170102160606,Downstream
170102160606,170102160608,Downstream
170102160607,170102160608,Downstream
170102160608,170102160802,Downstream
170102160701,170102160704,Downstream
170102160703,170102160704,Downstream
170102160801,170102160802,Downstream
170102160802,170102160803,Downstream
170102160803,170102160905,Downstream
170102161001,170102161002,Downstream
170102161002,170102161004,Downstream
170101040602,170101040603,Downstream
170101040603,170101040712,Downstream
170101040707,170101040708,Downstream
170101040712,170101041108,Downstream
170101050401,170101050403,Downstream
170101050403,170101050502,Downstream
170101050501,170101050502,Downstream
170102150101,170102150105,Downstream
170101050204,170101050205,Downstream
170102160702,170102160704,Downstream
170101010506,170101010507,Downstream
170101010604,170101010606,Downstream
170101010605,170101010606,Downstream
170101010606,170101010908,Downstream
170101010901,170101010902,Downstream
170101010902,170101010908,Downstream
170101010903,170101010908,Downstream
170101030102,170101030306,Downstream
170101030201,170101030203,Downstream
170101030202,170101030203,Downstream
170101030203,170101030306,Downstream
170101030304,170101030306,Downstream
170101050201,170101050205,Downstream
170101050203,170101050205,Downstream
170102060301,170102060302,Downstream
170102060305,170102060306,Downstream
170102060306,170102060312,Downstream
170102060309,170102060312,Downstream
170102060312,170102060412,Downstream
170102060401,170102060402,Downstream
170102160704,170102160802,Downstream
170102160903,170102160904,Downstream
170102160905,170102161001,Downstream
170102161003,170102161004,Downstream
170102161004,170200010911,Downstream
170101060705,170101060706,Downstream
170102070404,170102070405,Downstream
170102070405,170102070505,Downstream
170102070501,170102070502,Downstream
170102070502,170102070504,Downstream
170102070503,170102070504,Downstream
170102070504,170102070505,Downstream
170102070505,170102080201,Downstream
170102080201,170102080203,Downstream
170102080202,170102080203,Downstream
170102080203,170102080205,Downstream
170102080204,170102080205,Downstream
170102080205,170102080208,Downstream
170102080207,170102080208,Downstream
170102080206,170102080207,Downstream
170102080208,170102080501,Downstream
170102130506,170102130510,Downstream
170102130507,170102130508,Downstream
170102130508,170102130510,Downstream
170102130509,170102130510,Downstream
170102130510,170102130512,Downstream
170102130511,170102130512,Downstream
170102130512,170102130514,Downstream
170102130513,170102130514,Downstream
170102130514,170102130902,Downstream
170102130601,170102130602,Downstream
170200011105,170200011107,Downstream
170200011106,170200011107,Downstream
170200011107,170200011202,Downstream
170200011201,170200011202,Downstream
170200011202,170200011204,Downstream
170200021902,170200021904,Downstream
170200011001,170200011003,Downstream
170200011002,170200011003,Downstream
170200011003,170200011005,Downstream
170200011004,170200011005,Downstream
170200011005,170200011202,Downstream
170200011203,170200011204,Downstream
170200011204,170200011206,Downstream
170200011205,170200011206,Downstream
170200011206,170200011207,Downstream
170200011207,170200011209,Downstream
170200011208,CLOSED BASIN,Downstream
170200011209,170200011304,Downstream
170101040101,170101040102,Downstream
170101040102,170101040203,Downstream
170101040302,170101040303,Downstream
170101040303,170101040304,Downstream
170101040304,170101040704,Downstream
170101040401,170101040403,Downstream
170101040402,170101040403,Downstream
170101040403,170101040406,Downstream
170101040404,170101040406,Downstream
170101040405,170101040406,Downstream
170101040406,170101040704,Downstream
170101040501,170101040503,Downstream
170101040502,170101040503,Downstream
170101040503,170101040711,Downstream
170101040601,170101040603,Downstream
170101040701,170101040704,Downstream
170101040702,170101040704,Downstream
