HUC_ID,name
170200070805,Rampart Creek
170200070806,Galois Creek-Summers Creek
170200070807,Middle Allison Creek
170200070808,Lower Allison Creek
170200070901,Upper Siwash Creek
170200070902,Galena Creek
170200070903,Middle Siwash Creek
170200070904,Simem Creek
170200070905,Lower Siwash Creek
170200071001,Shinish Creek
170200071002,Spukunne Creek
170200071003,Grant Creek
170200071004,Finnegan Creek
170200071005,Upper Hayes Creek
170200071006,Middle Hayes Creek
170200071007,Red Creek
170200071008,Lower Hayes Creek
170200071101,Headwaters Wolfe Creek
170200071102,Willis Creek
170200071103,Outlet Wolfe Creek
170200071201,Headwaters Hadley Creek
170200071202,Upper McNulty Creek
170200071203,Middle McNulty Creek
170200071204,Lower McNulty Creek
170200071205,Outlet Hadley Creek
170200071302,Duruisseau Creek
170200071305,Young Creek
170200071306,McBride Creek-Ashnola River
170200071401,Mountain Goat Creek
170200071402,Juniper Creek
170200071501,Etches Creek-Ashnola River
170200071502,Lakeview Creek
170200071503,Spring Creek-Ashnola River
170200071504,Gillanders Creek-Ashnola River
170200071601,Steven Creek-Similkameen River
170200071602,Smith Creek
170200071603,Arcat Creek-Similkameen River
170200071604,Pettigrew Creek
170200071605,Whistle Creek
170200071606,Cahill Creek-Similkameen River
170200071607,Winters Creek
170200071608,Paul Creek
170200071609,Shoemaker Creek-Similkameen River
170200071701,Upper Keremeos Creek
170200071702,Middle Keremeos Creek
170200071703,Lower Keremeos Creek
170200072001,Cawston Creek
170200072002,Barrington Creek-Similkameen River
170200072003,Susap Creek
170200090113,Boulder Creek
170200090114,Cabin Creek-Stehekin River
170200090201,Devore Creek-Lake Chelan
170200090202,Fish Creek
170200090203,Upper Railroad Creek
170200090204,Lower Railroad Creek
170200090205,Prince Creek
170200090206,Bear Creek-Lake Chelan
170200090207,Lone Fir Creek-Lake Chelan
170200090208,Safety Harbor Creek
170200090209,Big Creek-Lake Chelan
170200090210,Falls Creek-Lake Chelan
170200090301,Twentyfive Mile Creek
170200090302,Mitchell Creek-Lake Chelan
170200090303,Antilon Creek-Lake Chelan
170200090304,First Creek-Lake Chelan
170200090305,Lake Chelan-Chelan River
170200100101,Upper Mad River
170200100102,Tillicum Creek
170200100103,Lower Mad River
170200100201,Headwaters Entiat River
170200100202,Three Creek-Entiat River
170200100203,North Fork Entiat River
170200100204,Lake Creek-Entiat River
170200100205,Preston Creek-Entiat River
170200100206,Mud Creek
170200100207,Potato Creek-Entiat River
170200100208,Roaring Creek
170200100209,Mills Creek-Entiat River
170200100301,Johnson Creek-Navarre Coulee
170200100302,Knapp Coulee-Columbia River
170200100303,Byrd Canyon-Columbia River
170200100304,Corbaley Canyon
170200100305,Swakane Creek
170200100306,Spencer Canyon-Columbia River
170200100307,Rainey Spring-Columbia River
170200100308,Number Two Canyon-Columbia River
170200100309,Squilchuck Creek
170200100310,Stemilt Creek
170200100311,Beaver Creek
170200100312,Rock Island Creek
170200100313,Hammond Lake-Columbia River
170200100401,Dry Gulch-Columbia River
170200100402,Colockum Creek
170200100403,Tarpiscan Creek
170200100404,Lynch Coulee
170200100405,Whitson Canyon-Columbia River
170200100406,Tekison Creek
170200100407,Quilomene Creek
170200100408,Potholes Coulee-Columbia River
170200100409,Skookumchuck Creek-Columbia River
170200100501,Whiskey Dick Creek
170200100502,Spring Cayuse Creek-Columbia River
170200100503,Rocky Coulee
170200100504,Sand Hollow
170200100505,Johnson Creek
170200100506,Ryegrass Coulee-Columbia River
170200100507,Town of Beverly-Columbia River
170200110101,Indian Creek
170200110102,Upper White River
170200110103,Panther Creek
170200110104,Napeequa River
170200110105,Lower White River
170200110106,Upper Little Wenatchee River
170200110107,Lake Creek
170200160502,Upper Providence Coulee
170300010101,Waptus River
170300010102,Headwaters Cle Elum River
170300010103,Cooper River
170300010104,Upper Cle Elum River
170300010105,Middle Cle Elum River
170300010106,Lower Cle Elum River
170300010201,Upper North Fork Teanaway River
170300010202,Middle Fork Teanaway River
170300010203,West Fork Teanaway River
170300010204,Lower North Fork Teanaway River
170300010205,Teanaway River
170300010301,Keechelus Lake
170300010302,Cabin Creek
170300010303,Kachess River
170300010304,Mosquito Creek-Yakima River
170300010305,Big Creek
170300010306,Little Creek-Yakima River
170300010307,Crystal Creek-Yakima River
170300010401,Pearson Creek-Naneum Creek
170300010402,High Creek-Naneum Creek
170300010403,Coleman Creek
170300010404,Caribou Creek
170300010405,Cooke Creek
170300010406,Upper Park Creek
170300010407,Lower Park Creek
170300010408,Naneum Creek-Wilson Creek
170300010409,Cherry Creek
170300010501,Upper Swauk Creek
170300010502,Lower Swauk Creek
170300010503,North Fork Taneum Creek
170300010504,Taneum Creek
170300010505,Morrison Canyon-Yakima River
170300010506,Dry Creek
170300010507,Robinson Creek-Yakima River
170300010508,South Fork Manastash Creek
170300010509,North Fork Manastash Creek
170300010510,Currier Creek
170300010511,Manastash Creek-Yakima River
170300010601,South Fork Wenas Creek
170300010602,Upper Wenas Creek
170300010603,Middle Wenas Creek
170300010604,Cottonwood Creek
170300010605,Lower Wenas Creek
170300010701,Umtanum Creek
170300010702,Upper Lmuma Creek
170300010703,Middle Lmuma Creek
170300010704,Lower Lmuma Creek
170300010705,McPherson Canyon-Yakima Creek
170300010706,Upper Selah Creek
170300010707,Lower Selah Creek
170300010708,Roza Creek-Yakima River
170300010709,City of Selah-Yakima River
170300020101,North Fork Little Naches River
170300020102,Upper Little Naches River
170300020103,Crow Creek
170300020104,Deep Creek
170300020105,Upper Bumping River
170300020106,Upper American River
170300020107,Lower American River
170300020108,Lower Bumping River
170300020109,Lower Little Naches River
170300020201,Rock Creek
170300020202,Lost Creek-Naches River
170200072004,Robert Creek-Similkameen River
170200020901,Mary Ann Creek
170200020903,Middle Myers Creek
170200020904,Lower Myers Creek
170200021010,Outlet Boundary Creek
170200021103,Baker Creek
170200021108,Murray Gulch Creek-Kettle River
170200021702,Catherine Creek-Kettle River
170200021707,July Creek
170200021708,LaFleur Creek-Kettle River
170200021901,Independent Creek-Kettle River
170200021904,Sand Creek-Kettle River
170200061504,Ninemile Creek
170200061506,Haynes Creek-Okanogan River
170200070105,Peeve Creek
170200070106,Central Creek-Pasayten River
170200070202,Castle Creek
170200070203,Chuckawanteen Creek
170200071301,Spanish Creek-Ashnola River
170200071303,Beaver Creek-Ashnola River
170200071304,Wall Creek
170200071403,Ewart Creek
170200072005,Richter Creek-Lenton Lake
170200072006,Jewette Creek-Similkameen River
170200072008,Anderson Creek-Similkameen River
170200072009,Ellemeham Draw-Similkameen River
170200011301,South Fork Sherman Creek
170200011302,Upper Sherman Creek
170200011303,Lower Sherman Creek
170200011304,Nancy Creek-Franklin D Roosevelt Lake
170200011305,Rickey Creek-Franklin D Roosevelt Lake
170200011306,Barnaby Creek
170200011307,Quillisascut Creek-Franklin D Roosevelt Lake
170200011308,Cheweka Creek
170200011309,Magee Creek-Franklin D Roosevelt Lake
170200011401,Upper Hall Creek
170200011402,Sitdown Creek
170200011403,Middle Hall Creek
170200011404,Lynx Creek
170200011405,Lower Hall Creek
170200011501,North Fork Stranger Creek-Stranger Creek
170200011502,Twin Lakes
170200011503,Stranger Creek
170200011504,Harvey Creek
170200011505,Deer Creek-Franklin D Roosevelt Lake
170200011506,Nez Perce Creek
170200011507,Falls Creek-Franklin D Roosevelt Lake
170200011601,Upper Ninemile Creek
170200011602,Middle Ninemile Creek
170200011603,South Fork Ninemile Creek
170200011604,Lower Ninemile Creek
170200011701,Hunter Creek
170200011702,Alder Creek
170200011703,Wilmont Creek
170200011704,Monaghan Creek-Franklin D Roosevelt Lake
170200011705,Threemile Creek-Franklin D Roosevelt Lake
170200011801,Cottonwood Creek
170200011802,Upper Hawk Creek
170200011803,Indian Creek
170200011804,Lower Hawk Creek
170200011901,George Creek-Franklin D Roosevelt Lake
170200011902,Welsh Creek
170200011903,Tamarack Canyon-Franklin D Roosevelt Lake
170200011904,Brody Creek-Franklin D Roosevelt  Lake
170200011905,Kaufman Canyon-Franklin D Roosevelt Lake
170200011906,Spring Canyon
170200110108,Middle Little Wenatchee River
170200110109,Rainy Creek
170200110110,Lower Little Wenatchee River
170200110111,Lake Wenatchee
170200110201,Upper Nason Creek
170200110202,Whitepine Creek
170200110203,Lower Nason Creek
170200110301,Headwaters Chiwawa River
170200110302,Phelps Creek
170200110303,Upper Chiwawa River
170200110304,Rock Creek
170200110305,Middle Chiwawa River
170200110306,Chikamin Creek
170200110307,Big Meadow Creek
170200110308,Lower Chiwawa River
170200110401,Upper Icicle Creek
170200110402,French Creek
170200110403,Jack Creek
170200110404,Middle Icicle Creek
170200110405,Eightmile Creek
170200110406,Lower Icicle Creek
170200110501,Upper Peshastin Creek
170200110502,Ingalls Creek
170200110503,Lower Peshastin Creek
170200110601,East Fork Mission Creek
170200110602,Devils Gulch-Mission Creek
170200110603,Sand Creek
170200110604,Brender Creek-Mission Creek
170200110701,Beaver Creek-Wenatchee River
170200110702,Chiwaukum Creek
170200110703,Tumwater Canyon-Wenatchee River
170200110704,Eagle Creek
170200110705,Chumstick Creek
170200110706,Derby Canyon-Wenatchee River
170200110707,Ollala Canyon-Wenatchee River
170200110708,Nahahum Canyon-Wenatchee River
170200120101,Sims Corner Reservoir
170200120102,Heinlen Lake
170200120103,Stallard Lake
170200120104,Pot Hills
170200120106,Grimes Lake
170200120105,Long Canyon
170200120107,Willow Spring
170200120108,Burton Draw
170200120109,Kester Draw-McCarteney Creek
170200120201,Dutch Henry Draw
170200120202,Sulphur Canyon-McCarteney Creek
170200120203,Coyote Canyon
170200120204,Pine Canyon
170200120205,Armour Draw-McCarteney Creek
170200120301,Town of Lamoine
170200120302,Headwaters Douglas Creek
170200120303,Kummer Draw-Douglas Creek
170200120304,Standpipe Hill
170300020203,Nile Creek
170300020204,Upper Rattlesnake Creek
170300020205,Little Rattlesnake Creek
170300020206,Lower Rattlesnake Creek
170300020207,Dry Creek-Naches River
170300020208,Waterworks Canyon-Naches River
170300020301,Clear Creek
170300020302,North Fork Tieton River
170300020303,Upper South Fork Tieton River
170300020304,Lower South Fork Tieton River
170300020305,Upper Tieton River
170300020306,Middle Tieton River
170300020307,Oak Creek
170300020308,Lower Tieton River
170300020309,South Fork Cowiche Creek
170300020310,North Fork Cowiche Creek
170300020311,South Fork Cowiche Creek-Cowiche Creek
170300020312,Naches River
170300030101,Headwaters North Fork Ahtanum Creek
170300030102,North Fork Ahtanum Creek
170300030103,South Fork Ahtanum Creek
170300030104,Upper Ahtanum Creek
170300030105,Lower Ahtanum Creek
170300030203,Washout Gulch-Moxee Valley
170300030204,Upper Wide Hollow Creek
170300030205,Lower Wide Hollow Creek
170300030206,City of Yakima-Yakima River
170300030301,North Fork Simcoe Creek-South Fork Simcoe Creek
170200011907,Coulee Dam-Franklin D Roosevelt Lake
170200020902,Upper Myers Creek
170200021201,Cougar Creek
170200021202,Beaver Creek
170200021203,Upper Toroda Creek
170200021204,Lower Toroda Creek
170200021301,Trout Creek
170200021302,Lambert Creek
170200021303,Upper Curlew Creek
170200021304,Saint Peter Creek
170200021305,Lower Curlew Creek
170200021701,Tonata Creek
170200021703,Emanuel Creek-Kettle River
170200021704,Long Alec Creek
170200021705,West Deer Creek
170200021706,Lone Ranch Creek
170200021903,Little Boulder Creek
170200021905,South Fork Boulder Creek
170200021906,North Fork Boulder Creek-Boulder Creek
170200021907,East Deer Creek-Kettle River
170200022002,North Fork Deadman Creek
170200022003,Deadman Creek
170200022004,Hodgson Creek-Kettle River
170200030103,Deer Creek
170200030401,Stensgar Creek
170200040101,North Fork Sanpoil River-Sanpoil River
170200040102,O'Brien Creek
170200040103,West Fork Granite Creek
170200040104,Granite Creek
170200040105,Golden Harvest Creek
170200040106,Scatter Creek-Sanpoil River
170200040107,Ninemile Creek
170200040108,Thirteenmile Creek-Sanpoil River
170200040201,Cape Labelle Creek
170200040202,Aeneas Creek
170200040203,Upper West Fork Sanpoil River
170200040204,Upper Lost Creek
170200040205,Lower Lost Creek
170200040206,Gold Creek
170200040207,Lower West Fork Sanpoil River
170200040301,Seventeenmile Creek
170200040302,Twentyone Mile Creek-Sanpoil River
170200040303,Twentythree Mile Creek
170200040304,Thirtymile Creek
170200040305,North Nanamkin Creek-Sanpoil River
170200040401,Bridge Creek
170200040402,Louie Creek-Sanpoil River
170200040403,Jack Creek-Sanpoil River
170200040404,Manila Creek
170200040405,Meadow Creek-Sanpoil River
170200050101,Upper Nespelem River
170200050102,Stepstone Creek
170200050103,Middle Nespelem River
170200050104,Mill Creek
170200050105,Upper Little Nespelem River
170200050106,Middle Little Nespelem River
170200050107,Lower Little Nespelem River
170200050108,Lower Nespelem River
170200120305,Paine Creek-Douglas Creek
170200120306,Mohr Canyon
170200120307,Duffy Creek-Douglas Creek
170200120401,Upper Sagebrush Flat
170200120402,Lower Sagebrush Flat
170200120403,Rattlesnake Creek
170200120404,Whiskey Dick Creek-Douglas Creek
170200120405,Sutherland Canyon
170200120406,Outlet Douglas Creek
170200130101,Town of Gravelles
170200130102,Headwaters Crab Creek
170200130103,Upper Bluestem Creek
170200130104,Lower Bluestem Creek
170200130105,Town of Edwall
170200130106,Pleasant Valley-Crab Creek
170200130201,Malloy Prairie
170200130202,Upper Rock Creek
170200130203,Rockdale Cemetery
170200130204,Lower Rock Creek
170200130205,170200130205-Crab Creek
170200130206,Lords Valley
170200130207,Sheep Creek-Crab Creek
170200130301,170200130301
170200130302,170200130302
170200130303,Town of Marcellus
170200130304,South Fork Crab Creek
170200130305,Rocky Ford Bridge-Crab Creek
170200130401,170200130401-Crab Creek
170200130402,Town of Harrington
170200130403,Upper Coal Creek
170200130404,Middle Coal Creek
170200130405,Lower Coal Creek
170200130406,Upper Duck Creek
170200130407,170200130407
170200130408,170200130408
170200130409,Lower Duck Creek
170200130410,Sylvan Lake-Crab Creek
170200130501,Upper Lake Creek
170200130502,Seven Springs
170200130503,Middle Lake Creek
170200130504,Lower Lake Creek
170200130505,Town of Odessa-Crab Creek
170200130506,Swanson Lakes
170200130507,170200130507
170200130508,Marlin Hollow
170200130509,Peterson Lake-Crab Creek
170200130601,Upper Goose Creek
170200130602,Lower Goose Creek
170200130603,Upper Sinking Creek
170200130604,Lower Sinking Creek
170200130605,Upper Corbett Draw
170200130606,Town of Almira
170200130607,Lower Corbett Draw
170200130608,Headwaters Wilson Creek
170200130701,Tolonen Cemetery
170200130702,Russell Seig Dam-Wilson Creek
170200130703,Bennett Dam-Wilson Creek
170200130801,Upper Canniwai Creek
170200130802,Middle Canniwai Creek
170200130803,Gibson Draw
170200130804,Lower Canniwai Creek
170200130805,Town of Marlin-Crab Creek
170200130806,Brook Lake-Crab Creek
170200140101,Wilson Lake
170200140102,Osborn Bank Lake-Banks Lake
170200140103,Northrup Canyon
170200140104,Whitney Canyon-Banks Lake
170200140105,Barker Canyon-Banks Lake
170200140106,Rusho Creek-Banks Lake
170200140107,Paynes Gulch-Banks Lake
170200140108,Shrock Draw-Banks Lake
170200140201,Meadow Creek-Lower Grand Coulee
170200140202,Cook Draw-Lower Grand Coulee
170200140203,Hybel Canyon-Lower Grand Coulee
170200140204,Soap Lake-Lower Grand Coulee
170200050201,Peter Dan Creek
170200050202,Buffalo Lake
170200050203,Sanderson Creek-Columbia River
170200050204,Moses Creek-Columbia River
170200050205,Coyote Creek
170200050206,China Creek
170200050207,Strahl Canyon
170200050208,Hopkins Canyon-Columbia River
170200050209,Benson Spring
170200050210,Granite Rapids-Columbia River
170200050301,Upper Middle Foster Creek
170200050302,Lower Middle Foster Creek
170200050303,Fye Draw
170200050304,Upper East Foster Creek
170200050305,Badger Spring
170200050306,Deep Creek
170200050307,Klinkhammer Lakes
170200050308,Lower East Foster Creek
170200050309,West Foster Creek-Foster Creek
170200050401,Trefry Canyon-Columbia River
170200050402,Tumwater Creek
170200050403,Eagle Rapids-Columbia River
170200050404,Jordan Creek-Columbia River
170200050405,Dry Creek-Columbia River
170200050501,Starzman Lake
170200050502,Swamp Creek
170200050503,Indian Dan Canyon
170200050504,Watson Draw-Columbia River
170200050505,Lake Pateros-Columbia River
170200050506,Antoine Creek
170200050507,Long Draw-Columbia River
170200061505,Tonasket Creek
170200061601,Hicks Canyon
170200061602,Whitestone Creek
170200061603,Upper Antoine Creek
170200061604,Whisky Cache Creek
170200061605,Lower Antoine Creek
170200061606,Mosquito Creek-Okanogan River
170200061701,Peony Creek
170200061702,Upper Bonaparte Creek
170200061703,Lower Bonaparte Creek
170200061801,Upper Siwash Creek
170200061802,Lower Siwash Creek
170200061803,Aeneas Creek
170200061804,Chewiliken Creek
170200061805,Tamarack Spring
170200061806,Upper Tunk Creek
170200061807,Lower Tunk Creek
170200061808,Whitestone Coulee-Okanogan River
170200061901,Kartar Creek
170200061902,Omak Lake
170200061903,Upper Omak Creeek
170200061904,Middle Omak Creek
170200061905,Lower Omak Creek
170200062001,West Fork Salmon Creek
170200062002,South Fork Salmon Creek
170200062003,North Fork Salmon Creek
170200062004,Green Lake-Salmon Creek
170200062101,Pine Creek
170200062102,Alkali Lake-Okanogan River
170200062103,Coulee Creek
170200062104,Johnson Creek
170200062105,Wanacut Creek
170200140301,McDonald Dam
170200140302,Upper Arbuckle Draw
170200140303,170200140303
170200140304,Lower Arbuckle Draw
170200140305,Billy Clapp Lake
170200150101,Black Rock Coulee
170200150102,Sand Coulee
170200150103,Black Lake
170200150201,Upper Rocky Coulee
170200150202,Middle Rocky Coulee
170200150203,Lower Rocky Coulee
170200150204,Rocky Branch Coulee
170200150301,Rocky Ford Creek
170200150302,Moses Lake
170200150401,Dry Coulee
170200150402,Black Butte-Crab Creek
170200150403,Willow Lake-Crab Creek
170200150404,Soda Lake
170200150405,170200150405
170200150406,Town of Gloyd-Crab Creek
170200150501,Two Springs Canyon
170200150502,The Pot Hole
170200150503,Canal W 20
170200150504,Quincy Lateral Canal
170200150505,Potholes Substation
170200150506,Upper Winchester Wasteway
170200150507,Lower Winchester Wasteway
170200150601,Crater Coulee
170200150602,Town of Winchester
170200150603,Martha Lake
170200150604,Low Gap Pass
170200150605,Upper Frenchman Hills Wasteway
170200150606,Middle Frenchman Hills Wasteway
170200150607,Lower Frenchman Hills Wasteway
170200150701,Upper Bauer Coulee
170200150702,170200150702
170200150703,Lower Bauer Coulee
170200150704,Upper Farrier Coulee
170200150705,Lower Farrier Coulee
170200150706,Upper Weber Coulee
170200150707,Lower Weber Coulee
170200150801,Upper McElroy Coulee
170200150802,Town of Ralston-Lind Coulee
170200150803,Lower McElroy Coulee
170200150804,Kautz Dam-Lind Coulee
170103070101,North Fork Deep Creek
170103070102,Headwaters Deep Creek
170103070103,Coulee Creek
170103070107,Whitney Canyon-Spokane River
170200150805,Upper Paha Coulee
170200150806,Lower Paha Coulee
170200150807,Town of Lind-Lind Coulee
170200150808,170200150808
170200150809,Town of Roxboro-Lind Coulee
170200150810,Warden Hutterian Brethren
170200150811,Town of Warden-Lind Coulee
170200150812,Town of Sieler
170200150813,Lind Coulee-Potholes Reservoir
170200150901,Hiawatha Valley
170200150902,170200150902
170200150903,Town of McDonald
170200150904,Potholes Reservoir
170200151001,Kansas Prairie
170200151002,Campbell Lake
170200151003,Herman Lake
170200151004,Hutchinson Lake-Lower Crab Creek
170200151005,Saddle Gap
170200151006,Royal Lake-Lower Crab Creek
170200151007,Crab Creek Lateral
170200151008,Upper Red Rock Coulee
170200151009,Lower Red Rock Coulee
170200151010,Smyrna Bench-Lower Crab Creek
170200151011,Nunnally Lake
170200151012,Town of Jericho-Lower Crab Creek
170200160101,Hanson Creek
170200160102,Priest Rapids-Columbia River
170200160103,Alkali Canyon
170200160104,Corral Canyon
170200160105,Goose Island-Columbia River
170200160106,McCoy Canyon-Columbia River
170200160107,Wahluke Slope
170200160201,Locke Island-Columbia River
170200160301,Town of Simenson
170200160302,Town of Bruce
170200160303,Town of Koren
170103070201,North Fork Chamokane Creek
170103070301,Upper Little Chamokane Creek
170103070303,Lower Little Chamokane Creek
170103070304,Tamarack Canyon
170103070305,Spring Creek
170103070306,Mill Canyon
170103070307,Mathews Lake-Spokane River
170103070401,Harker Canyon-Spokane River
170103070402,Blue Creek-Spokane River
170103070403,Sand Creek
170103070404,Orzada Creek-Spokane River
170200020101,McIntyre Creek
170200020103,Bruer Creek
170200020104,Strutell Creek-Kettle River
170200020201,Upper Rendell Creek
170200020202,Goatskin Creek
170200020203,Middle Rendell Creek
170200020204,Cochrane Creek
170200020205,Lower Rendell Creek
170200020302,Outlet Winnifred Creek
170200020303,Haggart Creek-Kettle River
170200020304,Split Creek
170200020305,Headwaters Damfino Creek
170200020306,Outlet Damfino Creek
170200020307,Nevertouch Creek-Kettle River
170200020401,Hellroarer Creek
170200020402,Copperkettle Creek
170200020403,Grano Creek
170200020404,Thone Creek
170200020405,State Creek-Kettle River
170200020406,Paturages Creek
170200020407,Dear Creek-Kettle River
170200020501,Headwaters Wilkinson Creek
170200020502,Stirling Creek
170200020503,Dale Creek
170200020504,South Saunier Creek
170200020505,Campbell Creek
170200020506,Saunier Creek
170200020507,Outlet Wilkinson Creek
170200020601,Two John Lake
170200020602,Headwaters West Kettle River
170200020603,Campin Creek-West Kettle River
170200020604,Kallis Creek
170200020605,Ptarmigan Creek-West Kettle River
170200020606,North Trapping Creek
170200020607,Trapping Creek
170200020608,Hall Creek
171001060502,Upper Naselle River
171001060503,Middle Naselle River
171001060505,Bear River-Frontal Willapa Bay
171001060506,North Beach Peninsula-Frontal Willapa Bay
171001060702,North Beach Peninsula-Frontal Pacific Ocean
171100050201,Skaist River
171100050202,Snass Creek
171100050203,Headwaters Skagit River
171100050304,Nepopekum Creek
171100050401,Upper Lightning Creek
171100050405,Lower Lightning Creek
171002010101,Upper Necanicum River
171002010102,Middle Necanicum River
171002010103,Lower Necanicum River
171002020203,Lindgren Creek-Nehalem River
171002020204,Fishhawk Creek
171100050402,Castle Fork
171100050404,Three Fools Creek
171100050501,Upper Canyon Creek
171100050502,Lower Canyon Creek
171100050503,Upper Granite Creek
171100050701,Fisher Creek
171100050702,Upper Thunder Creek
171100050801,North Fork Cascade River
171100050802,South Fork Cascade River
171002020207,Northrup Creek-Nehalem River
171002020301,Little Fishhawk Creek
171002020302,Beneke Creek
171002020306,Humbug Creek
171100060102,North Fork Sauk River
171100060104,Upper White Chuck River
171100060201,Headwaters Suiattle River
171100060202,Miners Creek-Suiattle River
171100060203,Sulphur Creek
171100060204,Downey Creek
171100090101,Deception Creek
171100090102,Upper Tye River
171100090103,Foss River
171100090201,Rapid River
170701060101,Headwaters Klickitat River
170701060102,Diamond Fork
170701060103,McCreedy Creek
171100100201,Upper Middle Fork Snoqualmie River
171100100301,Upper South Fork Snoqualmie River
171100120101,Headwaters Cedar River
171100130101,Headwaters Green River
171100130102,Twin Camp Creek-Green River
171100130103,Sunday Creek
170800060101,Gnat Creek-Frontal Columbia River
170800060102,Big Creek
170800060103,Bear Creek-Frontal Columbia River
170800060201,North Fork Klaskanine River
170800060202,South Fork Klaskanine River
170800060203,Upper Youngs River
170800060204,Wallooskee River
170800060205,Lower Youngs River-Frontal Youngs Bay
170800060206,Upper Lewis and Clark River
170800060207,Lower Lewis and Clark River
170800060208,Skipanon River-Frontal Columbia River
171100140301,Headwaters White River
171100140305,Upper Greenwater River
171100140306,Lower Greenwater River
171100140307,Silver Creek-White River
171100150102,Berry Creek
171100150104,Headwaters Nisqually River
171100150106,Big Creek
171100150107,North Fork Mineral Creek
171100150108,Roundtop Creek
171100150109,Mineral Creek
171100150111,Little Nisqually River
171100150112,Alder Lake-Nisqually River
171100160101,Headwaters Deschutes River
170800060500,Baker Bay-Columbia River
170800040101,Summit Creek
170800040102,Ohanapecosh River
170800040103,Muddy Fork Cowlitz River
170800040104,Clear Fork Cowlitz River-Cowlitz River
170800040201,Lake Creek
170800040202,Coal Creek-Cowlitz River
170800040203,Butter Creek
170800040204,Skate Creek
170800040205,Johnson Creek
170800040206,Hall Creek-Cowlitz River
170800040301,Headwaters Cispus River
170800040302,Walupt Creek
170800040304,Chambers Creek-Cispus River
170800040306,East Canyon Creek
170800040307,Cat Creek-Cispus River
170800040308,North Fork Cispus River
170800040309,Blue Lake-Cispus River
170800040401,McCoy Creek
170800040402,Yellowjacket Creek
170800040403,Camp Creek-Cispus River
170800040404,Greenhorn Creek
170800040405,Iron Creek
170800040406,Woods Creek
170800040407,Quartz Creek
170800040408,Crystal Creek-Cispus River
170800040501,Smith Creek
170800040502,Willame Creek
170800040503,Kilborn Creek-Cowlitz River
170800040504,Davis Creek-Cowlitz River
170800040505,Silver Creek
170800040506,Kiona Creek-Cowlitz River
170800040507,Siler Creek
170800040508,Schooley Creek-Cowlitz River
170800050101,West Fork Tilton River
170800050102,East Fork Tilton River
170800050103,Upper Tilton River
170800050104,Middle Tilton River
170800050105,North Fork Tilton River
170800050106,Lower Tilton River
170800050201,Goat Creek-Cowlitz River
170800050202,Rainey Creek
170800050203,Landers Creek-Cowlitz River
170800050204,Riffe Lake-Cowlitz River
170800050205,Winston Creek
170800050206,Silver Creek-Cowlitz River
170800050301,Mill Creek-Cowlitz River
170800050302,Cedar Creek
170800050303,Upper Salmon Creek
170800050304,Lower Salmon Creek
170800050305,Lacamas Creek
170800050306,Foster Creek-Cowlitz River
170800050401,Headwaters Green River
170800050402,Upper Green River
170800050403,Middle Green River
170800050404,Lower Green River
170800050501,Coldwater Creek
170800050502,Headwaters North Fork Toutle River
170800050503,Upper North Fork Toutle River
170800050504,Middle North Fork Toutle River
170800050505,Lower North Fork Toutle River
170800050601,Headwaters South Fork Toutle River
170800050602,Trouble Creek-South Fork Toutle River
170800050603,Bear Creek-South Fork Toutle River
170800050604,Thirteen Creek-South Fork Toutle River
170800050605,Studebaker Creek-South Fork Toutle River
170800050701,Silver Lake
170800050702,Toutle River
170800050801,Mulholland Creek
170800050802,Upper Coweeman River
170800050803,Goble Creek
170800050804,Lower Coweeman River
170800050901,Stillwater Creek
170800050902,Olequa Creek
170800050903,Delameter Creek
170800050904,Whittle Creek-Cowlitz River
170800050905,Ostrander Creek
170800050906,Leckler Creek-Cowlitz River
170800060301,Mitchell Creek-Grays River
170800060302,West Fork Grays River
170800060303,South Fork Grays River-Grays River
170800060304,Seal Creek-Grays River
170800060401,Crooked Creek-Frontal Columbia River
170800060402,Deep River-Frontal Columbia River
170800060403,Chinook River-Frontal Columbia River
170800030504,Middle Clatskanie River
170800030405,Upper Beaver Creek
170800030307,Owl Creek-Frontal Columbia River
170800030505,Lower Clatskanie River
170800030406,Middle  Beaver Creek
170800030801,West Creek-Frontal Columbia River
170800030404,Green Creek-Frontal Columbia River
170800030407,Lower Beaver Creek-Frontal Columbia River
170800030602,City of Longview-Frontal Columbia River
170800030802,Hunt Creek-Frontal Columbia River
170800030704,Lower Elochoman River-Frontal Columbia River
170800020201,Upper Muddy River
170800030601,Coal Creek
170800030705,Brooks Slough-Frontal Columbia River
170800020203,Upper Clear Creek
170800030605,Mill Creek
170800030702,Middle Elochoman River
170800020202,Clearwater Creek
170800030604,Abernathy Creek
170800030603,Germany Creek
170800030703,Skamokawa Creek
170800030701,Upper Elochoman River
171001030101,Crim Creek
171001030102,Headwaters Chehalis River
171001030106,Lake Creek
171001030107,South Fork Chehalis River
171001030110,Stearns Creek
171001030201,Upper South Fork Newaukum River
171001030202,Middle South Fork Newaukum River
171001030205,Lower South Fork Newaukum River
171001030206,City of Newaukum-Newaukum River
171001030301,Headwaters Skookumchuck River
171001060301,Headwaters Willapa River
171001060302,Upper Willapa River
171001060501,Headwaters Naselle River
171002010105,Arch Cape Creek-Frontal Pacific Ocean
100302050101,Upper North Fork Teton River
100302050102,Middle North Fork Teton River
100302010101,Two Medicine Lake-Two Medicine River
100302010102,Midvail Creek-Two Medicine River
100302010103,Upper South Fork Two Medicine River
