FID_Tribal,HUC12
10,160102020101
11,160102020101
10,160102020102
11,160102020102
10,160102020301
11,160102020301
10,160102040101
11,160102040101
10,160102040102
11,160102040102
10,160102040203
11,160102040203
10,170402080504
11,170402080504
10,170402080505
11,170402080505
10,170402080506
11,170402080506
10,170402080507
11,170402080507
10,170402080601
11,170402080601
10,170402080602
11,170402080602
10,170402080603
11,170402080603
10,170402080605
11,170402080605
10,170402080606
11,170402080606
10,170402080607
11,170402080607
10,170402080608
11,170402080608
10,170402090106
11,170402090106
10,170402090107
11,170402090107
10,170402060802
11,170402060802
10,170402060803
11,170402060803
10,170402060804
11,170402060804
10,170402060805
11,170402060805
10,170402060806
11,170402060806
10,170402060807
11,170402060807
10,170402060901
11,170402060901
10,170402060902
11,170402060902
10,170402060903
11,170402060903
10,170402060904
11,170402060904
10,170402060905
11,170402060905
10,170402061002
11,170402061002
10,170402061003
11,170402061003
10,170402061005
11,170402061005
10,170402080101
11,170402080101
10,170402080102
11,170402080102
10,170402080103
11,170402080103
10,170402080104
11,170402080104
10,170402080105
11,170402080105
10,170402080108
11,170402080108
10,170402080204
11,170402080204
10,170402080205
11,170402080205
10,170402080206
11,170402080206
10,170402080207
11,170402080207
10,170402080208
11,170402080208
10,170402080209
11,170402080209
10,170402080210
11,170402080210
10,170402080211
11,170402080211
10,170402080301
11,170402080301
10,170402080302
11,170402080302
10,170402080303
11,170402080303
10,170402080304
11,170402080304
10,170402080305
11,170402080305
10,170402080306
11,170402080306
10,170402080307
11,170402080307
10,170402080308
11,170402080308
10,170402080401
11,170402080401
10,170402080402
11,170402080402
10,170402080403
11,170402080403
10,170402080404
11,170402080404
10,170402080501
11,170402080501
10,170402080503
11,170402080503
10,170402080502
11,170402080502
0,100200011003
0,100200011101
0,100200011103
0,100200011104
0,100200011105
0,100200011106
0,170602040202
0,170602040501
0,170602040503
0,170602040504
0,170602040505
0,170602040506
0,170602040507
0,170602040508
0,170602040509
0,170602040510
0,170602040703
0,170602040704
0,170602040705
4,170501230103
4,170501230104
4,170501230105
4,170501240101
4,170501240102
4,170501240201
4,170502010501
4,170502010502
4,170502010504
4,170502010702
4,170502010703
4,170602100102
4,170602100104
4,170602100201
4,170602100202
4,170602100301
5,170501240501
5,170502010505
5,170501230102
5,170501230103
5,170501230104
5,170501230105
5,170501230106
5,170501230201
5,170501230202
5,170501230203
5,170501230204
5,170501230205
5,170501230206
5,170501230207
5,170501230301
5,170501230302
5,170501230303
5,170501240101
5,170501240102
5,170501240103
5,170501240201
5,170501240202
5,170501240203
5,170501240204
5,170501240205
5,170501240301
5,170501240302
5,170501240303
5,170501240602
5,170501240603
5,170501240604
5,170501240605
5,170502010501
5,170502010502
5,170502010503
5,170502010504
5,170502010702
5,170502010703
5,170602060405
5,170602060406
5,170602060407
5,170602060408
5,170602060409
5,170602060501
5,170602060502
5,170602060504
5,170602060701
5,170602060702
5,170602060703
5,170602060704
5,170602060801
5,170602060802
5,170602060803
5,170602060904
5,170602080107
5,170602080108
5,170602080201
5,170602080202
5,170602080203
5,170602080204
5,170602080205
5,170602080206
5,170602080301
5,170602080302
5,170602080303
5,170602080408
5,170602080409
5,170602080410
5,170602080411
5,170602080412
5,170602080505
5,170602080506
5,170602080507
5,170602080601
5,170602080603
5,170602080604
5,170602050801
5,170602100101
5,170602100102
5,170602100103
5,170602100104
5,170602100105
5,170602100201
6,170501140507
6,170501140601
6,170501140602
6,170501140701
6,170501140702
6,170501140703
6,170501140802
6,170501150202
6,170501030404
6,170501030405
6,170501030406
6,170501030408
6,170501030409
6,170501030501
6,170501030502
6,170501030503
6,170501030504
6,170501030505
6,170501030506
6,170501030507
6,170501030601
6,170501030602
6,170501030603
6,170501030604
6,170501030701
6,170501030703
6,170501030704
6,170501220705
6,170501220706
6,170501220805
6,170501220806
6,170501220901
6,170501220902
6,170501220903
6,170501220904
6,170501031004
6,170501240501
6,170501240503
6,170501240803
6,170501240805
6,170501240806
6,170501240908
6,170501241003
6,170501241101
6,170501241102
6,170501140204
6,170501140205
6,170501140303
6,170501140405
6,170501140407
6,170501140408
6,170501140409
6,170501140410
6,170402180601
6,170402180602
6,170402190101
6,170402190102
6,170402190103
6,170402190104
6,170402190105
6,170402190106
6,170402190107
6,170402190201
6,170402190202
6,170402190203
6,170402190204
6,170402190301
6,170402190302
6,170402190303
6,170402190304
6,170402190305
6,170402190401
6,170402190402
6,170402190403
6,170402190501
6,170402190502
6,170402190503
6,170402190504
6,170402190505
6,170402190601
6,170402190602
6,170402190603
6,170402190604
6,170402190605
6,170402190701
6,170402190702
6,170402190801
6,170402190802
6,170402190803
6,170402190901
6,170402200101
6,170402200102
6,170402200103
6,170402200104
6,170402200201
6,170402200202
6,170402200203
6,170402200204
6,170402200205
6,170402200206
6,170402200207
6,170402200301
6,170402200302
6,170402200303
6,170501140503
6,170501140504
6,170501140505
6,170501140506
6,170501200101
6,170501200102
6,170501200103
6,170501200104
6,170501200201
6,170501200202
6,170501200203
6,170402200304
6,170402200305
6,170402200306
6,170402200307
6,170402200401
6,170402200402
6,170402200403
6,170402200501
6,170402200502
6,170402200503
6,170402200504
6,170402210101
6,170402210102
6,170402210103
6,170402210201
6,170402210202
6,170402210301
6,170402210302
6,170402210303
6,170402210401
6,170402210402
6,170402210403
6,170402210501
6,170402210502
6,170402210503
6,170402210601
6,170402210602
6,170402210603
6,170402210604
6,170402210701
6,170402210702
6,170402210801
6,170402210802
6,170501010301
6,170501010302
6,170501030202
6,170501030205
6,170501030206
6,170501030402
6,170501030403
6,170501200204
6,170501200205
6,170501200206
6,170501200301
6,170501200302
6,170501200303
6,170501200304
6,170501200305
6,170501200306
6,170501200401
6,170501200402
6,170501200403
6,170501200501
6,170501200502
6,170501200503
6,170501200504
6,170501200505
6,170501200506
6,170501200601
6,170501200602
6,170501200603
6,170501200604
6,170501210101
6,170501210102
6,170501210201
6,170501210202
6,170501210203
6,170501210301
6,170501210302
6,170501210303
6,170501210401
6,170501210402
6,170501210403
6,170501220101
6,170501220102
6,170501220103
6,170501220104
6,170501220105
6,170501220106
6,170501220107
6,170501220201
6,170501220202
6,170501220203
6,170501220301
6,170501220302
6,170501220303
6,170501220401
6,170501220402
6,170501220403
6,170501220501
6,170501220502
6,170501220503
6,170501220601
6,170501220602
6,170501220603
6,170501220604
6,170501220605
6,170501220701
6,170501220702
6,170501220703
6,170501220704
6,170501220801
6,170501220802
6,170501220803
6,170501220804
6,170501230204
6,170501010601
6,170501010604
6,170501010801
6,170501010802
6,170501010804
6,170501230205
6,170501230206
6,170501230207
6,170501230208
6,170501230301
6,170501230302
6,170501230303
6,170501230304
6,170501230305
6,170501230306
6,170501230400
6,170501230501
6,170501230502
6,170501230503
6,170501230504
6,170501230505
6,170501230506
6,170501230507
6,170501230601
6,170501230602
6,170501230603
6,170501230604
6,170501230605
6,170501240203
6,170501240205
6,170501240303
6,170501240401
6,170501240402
6,170501240403
6,170501240404
6,170501240601
6,170501240602
6,170501240603
6,170501240604
6,170501240605
6,170501240606
6,170501240607
6,170501240701
6,170501240702
6,170501240703
6,170501240704
6,170501240705
6,170501240801
6,170501240901
6,170501240902
6,170501240903
6,170501240904
6,170501240905
6,170501240906
6,170501240907
6,170501010901
6,170501010902
6,170501010903
6,170501010904
6,170501010905
6,170501010906
6,170501011001
6,170501011002
6,170501011003
6,170501011004
6,170501011005
6,170501011006
6,170501011101
6,170501011102
6,170501011103
6,170501110101
6,170501110102
6,170501110103
6,170501110104
6,170501110105
6,170501110201
6,170501110202
6,170501110203
6,170501110204
6,170501110205
6,170501110301
6,170501110302
6,170501110303
6,170501110401
6,170501110402
6,170501110403
6,170501110404
6,170501110501
6,170501110502
6,170501110503
6,170501110504
6,170501110601
6,170501110602
6,170501110603
6,170501110701
6,170501110702
6,170501110703
6,170501110704
6,170501110705
6,170501110706
6,170501120101
6,170501120102
6,170501120103
6,170501120104
6,170501120105
6,170501120201
6,170501120202
6,170501120203
6,170501120301
6,170501120302
6,170501120303
6,170501120304
6,170501120305
6,170501120401
6,170501120402
6,170501120403
6,170501120404
6,170501120405
6,170501120501
6,170501120502
6,170501120503
6,170501120601
6,170501120602
6,170501120603
6,170501130101
6,170501130102
6,170501130103
6,170501130104
6,170501130201
6,170501130202
6,170501130203
6,170501130204
6,170501130301
6,170501130302
6,170501130303
6,170501130304
6,170501130401
6,170501130402
6,170501130403
6,170501130404
6,170501130405
6,170501130406
6,170501130407
6,170501130501
6,170501130502
6,170501130503
6,170501130504
6,170501130505
6,170501130506
6,170501130507
6,170501130508
6,170501130601
6,170501130602
6,170602010101
6,170602010102
6,170602010103
6,170602010104
6,170602010105
6,170602010106
6,170602010201
6,170602010202
6,170602010203
6,170602010204
6,170602010205
6,170602010301
6,170602010302
6,170602010401
6,170602010402
6,170602010403
6,170602010404
6,170602010405
6,170602010406
6,170602010407
6,170602010408
6,170602010501
6,170602010502
6,170602010503
6,170602010504
6,170602010505
6,170602010601
6,170602010602
6,170602010603
6,170602010701
6,170602010702
6,170602010801
6,170602010802
6,170602010803
6,170602010901
6,170602010902
6,170602010903
6,170602010904
6,170602010905
6,170602010906
6,170602011001
6,170602011002
6,170602011003
6,170602011004
6,170602011101
6,170602011102
6,170602011103
6,170602011104
6,170602011105
6,170602011201
6,170602011304
6,170602011401
6,170602011402
6,170602011403
6,170602011404
6,170602011503
6,170602011504
6,170602011505
6,170602011601
6,170602011602
6,170602011603
6,170602011604
6,170602011605
6,170602011606
6,170602050804
6,170602050901
6,170602050902
6,170602050903
6,170602050904
6,170602050905
6,170602050906
6,170602051001
6,170602051002
6,170602051003
6,170602051004
6,170602051005
6,170602051101
6,170602051102
6,170602051103
6,170602051104
6,170602051201
6,170602051202
6,170602060101
6,170602060102
6,170602060103
6,170602060104
6,170602060105
6,170602060201
6,170602060202
6,170602060203
6,170602060204
6,170602060301
6,170602060302
6,170602060303
6,170602060304
6,170602060305
6,170602060401
6,170602060402
6,170602060403
6,170602060404
6,170602060405
6,170602060406
6,170602060407
6,170602060409
6,170602060701
6,170602060801
6,170602060802
6,170602011701
6,170602011702
6,170602011703
6,170602011704
6,170602011801
6,170602011802
6,170602011803
6,170602011804
6,170602011805
6,170602020201
6,170602020202
6,170602020204
6,170602020205
6,170602020206
6,170602020207
6,170602020208
6,170602020209
6,170602020301
6,170602020302
6,170602020303
6,170602020304
6,170602020305
6,170602020306
6,170602020307
6,170602020308
6,170602020309
6,170602020310
6,170602020311
6,170602020312
6,170602020313
6,170602030101
6,170602030102
6,170602030103
6,170602030104
6,170602030201
6,170602030202
6,170602030203
6,170602030204
6,170602030205
6,170602030206
6,170602030301
6,170602030302
6,170602030303
6,170602030304
6,170602030305
6,170602030401
6,170602030403
6,170602030901
6,170602030902
6,170602030903
6,170602030904
6,170602030905
6,170602031101
6,170602031102
6,170602080101
6,170602080102
6,170602080103
6,170602080104
6,170602080105
6,170602080106
6,170602080107
6,170602080108
6,170602080201
6,170602080301
6,170602080401
6,170602080402
6,170602080403
6,170602080404
6,170602080405
6,170602080406
6,170602080407
6,170602080408
6,170602080409
6,170602031103
6,170602031104
6,170602031105
6,170602040101
6,170602040102
6,170602040201
6,170602040202
6,170602040301
6,170602040302
6,170602040303
6,170602040304
6,170602040401
6,170602040402
6,170602040501
6,170602040502
6,170602040503
6,170602040505
6,170602040506
6,170602040507
6,170602040508
6,170602040509
6,170602040510
6,170602040601
6,170602040602
6,170602040603
6,170602040605
6,170602040701
6,170602040702
6,170602040703
6,170602040704
6,170602040705
6,170602040706
6,170602040801
6,170602040802
6,170602040803
6,170602040806
6,170602050101
6,170602050102
6,170602050103
6,170602050201
6,170602050202
6,170602050203
6,170602050204
6,170602050301
6,170602050302
6,170602050303
6,170602050304
6,170602050305
6,170602050401
6,170602050402
6,170602050403
6,170602050404
6,170602050405
6,170602050406
6,170602050407
6,170602050408
6,170602050501
6,170602050502
6,170602050503
6,170602050504
6,170602050601
6,170602050602
6,170602050603
6,170602050604
6,170602050701
6,170602050702
6,170602050703
6,170602050801
6,170602050802
6,170602050803
6,170602100103
6,170402090700
6,170402090801
6,170402090802
6,170402090803
6,170402090804
6,170402090805
6,170402090806
6,170402090807
6,170402090808
6,170402091001
6,170402091002
6,170402091003
6,170402091004
6,170402121201
6,170402121202
6,170402121204
6,170402121206
6,170402160101
6,170402160102
6,170402160103
6,170501130603
6,170501130604
6,170501130605
6,170501130606
6,170501130701
6,170501130702
6,170501130703
6,170501130801
6,170501130802
6,170501130803
6,170501130804
6,170501130805
6,170501130901
6,170501130902
6,170501130903
6,170501131001
6,170501131002
6,170501131003
6,170501131101
6,170501131102
6,170501131103
6,170501131104
6,170501131105
6,170501131106
6,170501140101
6,170501140102
6,170501140103
6,170501140201
6,170501140202
6,170501140203
6,170501140301
6,170501140302
6,170501140401
6,170501140402
6,170501140403
6,170501140404
6,170501140406
6,170501140501
6,170501140502
6,170402170201
6,170402170202
6,170402180101
6,170402180205
6,170402180301
6,170402180303
11,170402180502
11,170402180503
11,170402180504
11,170402180505
11,170402180506
11,170402180507
11,170402180601
11,170402180602
11,170402180603
11,170402180604
11,170402180605
11,170402180606
11,170402180607
11,170402180608
11,170402180701
11,170402180702
11,170402180703
11,170402180704
11,170402180705
11,170402180706
11,170402180801
11,170402180802
11,170402180803
11,170402180804
11,170402180805
11,170402180900
11,170402190303
11,170402190304
11,170402190402
11,170402190403
11,170402210101
11,170402210401
11,170402210402
11,170602011002
11,170602011105
11,170602011201
11,170602011202
11,170602011203
11,170602011204
11,170602011301
11,170602011302
11,170602011303
11,170602011304
11,170602011401
11,170602011402
11,170602011501
11,170602011502
11,170602011503
11,170602011504
11,170602020101
11,170602020102
11,170602020103
11,170602020201
11,170602020202
11,170602020203
11,170602020204
11,170602020205
11,170602020208
11,170602020209
11,170602020301
11,170402090700
11,170402090801
11,170402090802
11,170402090803
11,170402090804
11,170402090806
11,170402090808
11,170402091001
11,170402091002
11,170402160101
11,170402160102
11,170402160105
11,170402160108
11,170402170101
11,170402170102
11,170402170103
11,170402170201
11,170402170202
11,170402170203
11,170402170301
11,170402170302
11,170402170401
11,170402170402
11,170402170403
11,170402170501
11,170402170502
11,170402170503
11,170402170504
11,170402170603
11,170402170604
11,170402170701
11,170402170702
11,170402170704
11,170402180101
11,170402180102
11,170402180201
11,170402180202
11,170402180203
11,170402180204
11,170402180205
11,170402180206
11,170402180301
11,170402180302
11,170402180303
11,170402180304
11,170402180401
11,170402180402
11,170402180403
11,170402180501
6,170602030101
7,170602030101
6,170602030104
7,170602030104
6,170602030201
7,170602030201
6,170602030202
7,170602030202
6,170602030301
7,170602030301
6,170602030303
7,170602030303
6,170602030304
7,170602030304
6,170602040509
7,170602040509
6,170602040510
7,170602040510
6,170602040602
7,170602040602
6,170602040603
7,170602040603
6,170602040604
7,170602040604
6,170602040605
7,170602040605
6,170602040701
7,170602040701
6,170602040702
7,170602040702
0,100200010101
0,100200010104
0,100200010105
0,100200010106
0,100200010202
0,100200010203
0,100200010204
0,100200010206
0,100200010209
0,100200010210
0,100200010301
0,100200010302
0,100200010303
0,100200010401
0,100200011201
0,100200011202
0,100200070203
0,100200070307
0,100200070501
0,100200070502
0,100200070701
0,100200070202
0,100200070204
0,170401010201
0,170401010203
0,170401010202
0,170401010101
0,170401010102
0,170402030102
0,170402030103
0,170602040201
0,100200070102
0,100200070101
0,100200070107
0,100200070103
0,100700010303
0,100700010409
0,100700010402
0,100700010405
0,170402020101
0,170402020103
0,170402020102
0,170402020105
0,170402020201
0,170402020202
0,170402020307
0,170402020306
0,170402140101
0,170402140102
0,170402140103
0,170402140104
0,170402140105
0,170402140106
0,170402140201
0,170402140202
0,170402140203
0,170402140204
0,170402140207
0,170402150101
0,170402150103
0,170402150105
0,170402030101
0,170402150202
0,170402150204
6,100200010602
6,100200011201
11,100200010101
11,100200010105
11,100200010401
11,100200010501
11,100200010502
11,100200010601
11,100200010801
11,100200070203
11,100200070202
11,100200070204
11,170402181000
11,170401010201
11,170401010203
11,170401010202
11,170401030408
11,170401030409
11,170401030411
11,170401010206
11,170401010205
11,170401010204
11,170401010207
11,170401010101
11,170401010102
11,170401010103
11,170401010104
11,170401010402
11,170401010401
11,170401010406
11,170401010403
11,170401010404
11,170401010405
11,170401010407
11,170401010409
11,170401010408
11,170402030102
11,170402030103
11,170402030201
11,170402030202
11,170402040301
11,170402040302
11,170401010301
11,170401010302
11,170401010303
11,170401010304
11,170401010604
11,170401010602
11,170401010601
11,170401010603
11,170401010609
11,170401010605
11,170401010606
11,170401010607
11,170401010608
11,100800130101
11,100800130103
11,170602040301
11,170602040302
11,100200070102
11,100200070101
11,100700010201
11,100700010203
11,100700010202
11,100700010303
11,100700010409
11,100700010402
11,100800010201
11,100800010210
11,100800010209
11,100800010301
11,170402080607
11,170401040101
11,170401040102
11,170401040103
11,170401040104
11,170401040105
11,170401040301
11,170401040302
11,170401040303
11,170401040502
11,170401040701
11,170401040705
11,170401040702
11,170401040703
11,170401040704
11,170401040601
11,170401040602
11,170401040801
11,170401040802
11,170401040901
11,170401040905
11,170401040902
11,170401040903
11,170401040904
11,170401030509
11,170401040403
11,170401040402
11,170401040401
11,170401040201
11,170401040202
11,170401040501
11,170402010101
11,170402010102
11,170402010200
11,170402010301
11,170402010302
11,170402010401
11,170402010402
11,170402010501
11,170402010502
11,170402010503
11,170402020101
11,170402020103
11,170402020102
11,170402020104
11,170402020105
11,170402020201
11,170402020202
11,170402020303
11,170402020304
11,170402020307
11,170402020306
11,170402020305
11,170402020601
11,170402020602
11,170402020603
11,170402020604
11,170402020605
11,170402020606
11,170402020403
11,170402020404
11,170402020501
11,170402020502
11,170402020503
11,170402020504
11,170402020505
11,170402020701
11,170402020702
11,170402030304
11,170402030305
11,170402030501
11,170402030502
11,170402030503
11,170402030504
11,170402030506
11,170402030505
11,170402030400
11,170402040206
11,170402040401
11,170402040404
11,170402040407
11,170402040501
11,170402040502
11,170402040503
11,170402040602
11,170402040601
11,170402040603
11,170402040604
11,170401050308
11,170401050307
11,170401050309
11,170402020301
11,170402020302
11,170402020401
11,170401010610
11,170401010502
11,170401010501
11,170401010506
11,170401010503
11,170401010504
11,170401010505
11,170401010508
11,170401010507
11,170401010510
11,170401010509
11,170401020101
11,170401020102
11,170401020104
11,170401020103
11,170401020105
11,170401020201
11,170401020203
11,170401020202
11,170401020204
11,170401020301
11,170401020304
11,170401020302
11,170401020303
11,170401020305
11,170401030504
11,170401030501
11,170401030502
11,170402040605
11,170402040701
11,170402040702
11,170402040703
11,170402040801
11,170402040802
11,170402040803
11,170402050103
11,170402050201
11,170402050202
11,170402050203
11,170402050204
11,170402050205
11,170402050206
11,170402050301
11,170402050302
11,170402050303
11,170402050304
11,170402050305
11,170402050306
11,170402050401
11,170402050402
11,170402050403
11,170402050404
11,170402050405
11,170402050406
11,170402050407
11,170402060101
11,170402060102
11,170402060103
11,170402060104
11,170402060105
11,170402060106
11,170402060107
11,170402060201
11,170402060202
11,170402060203
11,170402060204
11,170402060205
11,170402060206
11,170402060207
11,170402060208
11,170402060209
11,170402060301
11,170402060302
11,170402060303
11,170402060304
11,170402060305
11,170402060401
11,170402060402
11,170402060403
11,170402060404
11,170402060405
11,170402060501
11,170402060502
11,170402060503
11,170402060504
11,170402060505
11,170402060601
11,170402060602
11,170402060702
11,170402140101
11,170402140102
11,170402140103
11,170402140104
11,170402140105
11,170402140106
11,170402140107
11,170402140108
11,170402140202
11,170402140203
11,170402140204
11,170402140205
11,170402140206
11,170402140207
11,170402140301
11,170402140302
11,170402140401
11,170402140402
11,170402140403
11,170402140404
11,170402140405
11,170402140501
11,170402140502
11,170402140503
11,170402140601
11,170402140602
11,170402140603
11,170402140604
11,170402140605
11,170402140606
11,170402140607
11,170402140608
11,170402140609
11,170402140701
11,170402140702
11,170402140703
11,170402140704
11,170402150101
11,170402150102
11,170402150103
11,170402150104
11,170402150105
11,170402020402
11,170402030101
11,170402030104
11,170402030204
11,170402030203
11,170402030301
11,170402030303
11,170402030302
11,170402040103
11,170402040102
11,170402040104
11,170402040101
11,170402040105
11,170402040106
11,170402040107
11,170402040202
11,170401030503
11,170401030507
11,170401030505
11,170401030506
11,170401030508
11,170401030104
11,170401030101
11,170401030102
11,170401030103
11,170401030105
11,170401030204
11,170401030203
11,140401010105
11,140401010103
11,140401010104
11,140401010301
11,170402061001
11,170402070302
11,170402070405
11,170402070406
11,170402070501
11,170402070502
11,170402070503
11,170402070504
11,170402070601
11,170402070602
11,170402070603
11,170402070604
11,170402070605
11,170402070608
11,170402150201
11,170402150202
11,170402150203
11,170402150204
11,170402150205
11,170402150206
11,170402150301
11,170402150302
11,170402150303
11,170402150304
11,170402150401
11,170402150402
11,170402150403
11,170402150404
11,170402150406
11,170402150407
11,170402150408
11,170402150501
11,170402150502
11,170402150503
11,170402150504
11,170402150505
11,170402150601
11,170402150603
11,170402150604
11,170402150605
11,170402150606
11,170402160103
11,170402040201
11,170402040204
11,170402040205
11,170402040203
11,170402040402
11,170402040403
11,170402040405
11,170402040406
11,170402040304
11,170402040303
11,170401030202
11,170401030207
11,170401030205
11,170401030206
11,170401030307
11,170401030301
11,170401030302
11,170401030303
11,170401030304
11,170401030305
11,170401030306
11,140401010303
11,140401010306
11,140401010203
11,140401010201
11,170402160104
11,170402160106
11,170402160107
11,170402160109
11,170402160110
11,170402160201
11,170402160202
11,170402160203
11,170402160204
11,170402160301
11,170402160302
11,170402160303
11,170402160304
11,170402160305
11,170402170601
11,170402170602
11,170402170703
11,170402170705
11,170402150602
11,170402150405
0,170402030103
0,100200070102
0,170402030103
0,100200070101
10,170402080604
11,170402080604
10,170402061001
11,170402061001
10,170402070407
11,170402070407
10,170402070601
11,170402070601
10,170402070602
11,170402070602
10,170402070603
11,170402070603
10,170402070605
11,170402070605
10,170402070606
11,170402070606
10,170402070607
11,170402070607
10,170402070608
11,170402070608
1,170601080406
1,170601080407
1,170601080408
1,170601080409
1,170601080502
1,170601080505
1,170601080506
1,170601080108
1,170601080109
1,170601080110
1,170601080201
1,170601080202
1,170601080203
1,170601080206
1,170601080207
1,170601080301
1,170601080302
1,170601080303
1,170601080305
1,170601080401
1,170601080402
1,170601080403
1,170601090102
1,170601080204
1,170601080205
1,170601080208
1,170601080209
1,170601080210
1,170601080304
1,170601080306
1,170601080307
1,170601080308
1,170601080404
1,170601080405
1,170601080501
1,170603061102
1,170103060101
1,170601080503
1,170601080504
1,170601080602
1,170601080603
1,170601080604
1,170601080605
1,170601080606
1,170601080701
1,170601080702
1,170601080703
1,170601080704
1,170601080705
1,170601080706
1,170601090204
1,170601090205
1,170601090302
1,170601090304
1,170601090305
1,170601090306
1,170601090401
1,170601090402
1,170601090403
1,170601090404
1,170601090405
1,170601090406
1,170601090407
1,170601090408
1,170200062209
1,170200080709
1,170200011705
1,170200011801
1,170200011802
1,170200011803
1,170200011804
1,170200011901
1,170200011902
1,170200011903
1,170200011904
1,170200011905
1,170200011906
1,170200011907
1,170200040405
1,170200130101
1,170200130102
1,170200130103
1,170200130104
1,170200130105
1,170200130106
1,170200130201
1,170200130202
1,170200130203
1,170200130204
1,170200130205
1,170200130206
1,170200130207
1,170200130301
1,170200130302
1,170200130303
1,170200130304
1,170200130305
1,170200130401
1,170200130402
1,170200130403
1,170200130404
1,170200130405
1,170200130406
1,170200130407
1,170200130408
1,170200130409
1,170200130410
1,170200130501
1,170200130502
1,170200130503
1,170200130504
1,170200130505
1,170200130506
1,170200130507
1,170200130508
1,170200130509
1,170200130601
1,170200130602
1,170200130603
1,170200130604
1,170200130605
1,170200130606
1,170200130607
1,170200130608
1,170200130701
1,170200130702
1,170200130703
1,170200130801
1,170200130802
1,170200130803
1,170200130804
1,170200130805
1,170200130806
1,170200140101
1,170200140102
1,170200140103
1,170200140104
1,170200140105
1,170200140106
1,170200140107
1,170200140108
1,170200050203
1,170200050204
1,170200050205
1,170200050206
1,170200050207
1,170200050208
1,170200050209
1,170200050210
1,170200050302
1,170200050303
1,170200050304
1,170200050305
1,170200050306
1,170200050307
1,170200050308
1,170200050309
1,170200050401
1,170200050403
1,170200050404
1,170200050405
1,170200050501
1,170200050502
1,170200050503
1,170200050504
1,170200050505
1,170200050506
1,170200050507
1,170200140301
1,170200140302
1,170200140303
1,170200140304
1,170200140305
1,170200150101
1,170200150102
1,170200150103
1,170200150201
1,170200150202
1,170200150203
1,170200150204
1,170200150404
1,170200150405
1,170200150406
1,170200150701
1,170200150702
1,170200150703
1,170200150704
1,170200150705
1,170200150706
1,170200150707
1,170200150801
1,170200150802
1,170200150803
1,170200150804
1,170103070101
1,170103070102
1,170103070103
1,170103070107
1,170200150805
1,170200150806
1,170200150807
1,170200150808
1,170200150809
1,170200150810
1,170200150811
1,170200150812
1,170200150813
1,170200150903
1,170103070304
1,170103070305
1,170103070306
1,170103070307
1,170103070401
1,170103070402
1,170103070404
1,170601090101
1,170601080601
1,170601090103
1,170601090104
1,170601090105
1,170601090106
1,170601090107
1,170601090108
1,170601090109
1,170601090110
1,170601090201
1,170601090202
1,170601090203
1,170601090301
1,170601090303
1,170103060102
1,170103050401
1,170103050402
1,170103060201
1,170103060202
1,170103060207
1,170103060208
1,170103060301
1,170103060302
1,170103060303
1,170103060304
1,170103060305
1,170103060306
1,170103070104
1,170103070105
1,170103070106
1,170103030401
1,170103050306
1,170103060104
1,170103060105
1,170103060204
1,170103060205
1,170103060206
1,170103070204
1,170103080306
2,170601090102
2,170601090101
2,170103030402
2,170103030403
2,170103030404
2,170103030406
2,170103041103
2,170103050200
2,170103060102
2,170103050401
2,170103060201
2,170103030401
2,170103050304
2,170103050306
2,170103060103
2,170103060104
2,170103060105
2,170103060203
2,170103060204
2,170103060205
2,170103060206
3,170601030306
3,170601080401
3,170603061306
3,170603061308
3,170603061307
4,170502031004
4,170601020101
4,170601020102
4,170601020103
4,170601020104
4,170601020105
4,170601020301
4,170601020302
4,170601020303
4,170601020304
4,170601020401
4,170601020402
4,170601050106
4,170601050107
4,170601050108
4,170601050109
4,170601050201
4,170601050202
4,170601050203
4,170601050204
4,170601050302
4,170601050401
4,170601050402
4,170601050501
4,170601050502
4,170601050503
4,170601050504
4,170601050505
4,170601050506
4,170601050507
4,170601050603
4,170601050604
4,170601050605
4,170601050606
4,170601060101
4,170601060102
4,170601060103
4,170601060105
4,170601060106
4,170601060209
4,170601060210
4,170601060302
4,170601060312
4,170601070601
4,170601040903
4,170601040904
4,170601041001
4,170601041002
4,170601041003
4,170601041004
4,170601041103
4,170601041104
4,170601041105
4,170601041106
4,170601050101
4,170601050102
4,170601050103
4,170601050104
4,170601050105
4,170601060301
4,170601060303
4,170601060304
4,170601060305
4,170601060307
4,170601060308
4,170601060311
4,170601060701
4,170601060702
4,170601060703
4,170601060705
4,170601060707
4,170601060709
4,170601030201
4,170601030202
4,170601030203
4,170601030204
4,170601030205
4,170601030206
4,170701020101
4,170601060309
4,170601060310
4,170601060704
4,170601060706
4,170601070101
4,170601070102
4,170601070103
4,170601070104
4,170601070301
4,170601070501
4,170601030301
4,170601030306
4,170601030103
4,170601030105
4,170601030305
4,170601030104
4,170601030303
4,170601030307
4,170601070201
4,170601080201
4,170601080202
4,170601080401
4,170601080402
4,170601080403
4,170603061306
4,170603061308
4,170601020106
4,170601020202
4,170601020203
4,170601020305
4,170601020306
4,170601020404
4,170601020407
4,170601080404
4,170603061101
4,170603061102
4,170603061307
4,170601060605
4,170601060606
4,170601060607
4,170601060710
4,170601060711
4,170601030207
4,170601030208
4,170601030209
4,170601030302
4,170601030304
4,170601060708
4,170601070105
4,170601070202
4,170601070203
4,170601070204
5,170601020101
5,170601070506
5,170601070605
5,170601070606
5,170601070608
5,170601070701
5,170601070702
5,170601070703
5,170601070704
5,170601070802
5,170601070803
5,170601070804
